Date,Open,High,Low,Close,Adj Close,Volume
2004-07-23,5.157800,5.157800,5.157800,5.157800,5.157800,0
2004-07-26,5.180700,5.180700,5.180700,5.166900,5.166900,0
2004-07-27,5.162400,5.162400,5.162400,5.162400,5.162400,0
2004-07-28,5.206900,5.206900,5.206900,5.157000,5.157000,0
2004-07-29,5.173400,5.173400,5.173400,5.173400,5.173400,0
2004-07-30,5.159600,5.159600,5.159600,5.159600,5.159600,0
2004-08-02,5.171300,5.171300,5.171300,5.171300,5.171300,0
2004-08-03,5.173300,5.173300,5.173300,5.173300,5.173300,0
2004-08-04,5.171000,5.171000,5.171000,5.171000,5.171000,0
2004-08-05,5.182400,5.182400,5.182400,5.182400,5.182400,0
2004-08-06,5.173200,5.173200,5.173200,5.161500,5.161500,0
2004-08-09,5.161300,5.161300,5.161300,5.161300,5.161300,0
2004-08-10,5.157700,5.157700,5.157700,5.157700,5.157700,0
2004-08-11,5.178600,5.178600,5.178600,5.178600,5.178600,0
2004-08-12,5.157400,5.157400,5.157400,5.157400,5.157400,0
2004-08-13,5.171700,5.171700,5.171700,5.168000,5.168000,0
2004-08-16,5.164000,5.164000,5.164000,5.164000,5.164000,0
2004-08-17,5.160200,5.160200,5.160200,5.160200,5.160200,0
2004-08-18,5.179300,5.179300,5.179300,5.179300,5.179300,0
2004-08-19,5.175100,5.175100,5.175100,5.175100,5.175100,0
2004-08-20,5.162900,5.162900,5.162900,5.162900,5.162900,0
2004-08-23,5.162900,5.162900,5.162900,5.162900,5.162900,0
2004-08-24,5.210900,5.210900,5.210900,5.160800,5.160800,0
2004-08-25,5.158600,5.158600,5.158600,5.158600,5.158600,0
2004-08-26,5.171800,5.171800,5.171800,5.171800,5.171800,0
2004-08-27,5.174900,5.174900,5.174900,5.174900,5.174900,0
2004-08-30,5.174900,5.174900,5.174900,5.174900,5.174900,0
2004-08-31,5.162100,5.162100,5.162100,5.162100,5.162100,0
2004-09-01,5.167200,5.167200,5.167200,5.167200,5.167200,0
2004-09-02,5.171600,5.171600,5.171600,5.171600,5.171600,0
2004-09-03,5.170300,5.170300,5.170300,5.170300,5.170300,0
2004-09-06,5.220700,5.220700,5.220700,5.167000,5.167000,0
2004-09-07,5.178000,5.178000,5.172200,5.172200,5.172200,0
2004-09-08,5.185300,5.185700,5.185300,5.166300,5.166300,0
2004-09-09,5.160500,5.160500,5.160500,5.160500,5.160500,0
2004-09-10,5.171600,5.171600,5.171600,5.171600,5.171600,0
2004-09-13,5.162900,5.162900,5.162900,5.162900,5.162900,0
2004-09-14,5.154600,5.154600,5.154600,5.154600,5.154600,0
2004-09-15,5.154200,5.154200,5.154200,5.154200,5.154200,0
2004-09-16,5.193400,5.193400,5.193400,5.176000,5.176000,0
2004-09-17,5.175900,5.175900,5.175900,5.189900,5.189900,0
2004-09-20,5.172500,5.172500,5.172500,5.172500,5.172500,0
2004-09-21,5.182000,5.182000,5.182000,5.182000,5.182000,0
2004-09-22,5.177200,5.177200,5.177200,5.177200,5.177200,0
2004-09-23,5.164800,5.164800,5.164800,5.164800,5.164800,0
2004-09-24,5.177200,5.177200,5.177200,5.177200,5.177200,0
2004-09-27,5.175200,5.175200,5.175200,5.175200,5.175200,0
2004-09-28,5.159000,5.159000,5.159000,5.168600,5.168600,0
2004-09-29,5.166000,5.166000,5.166000,5.166000,5.166000,0
2004-09-30,5.158200,5.158200,5.158200,5.167800,5.167800,0
2004-10-01,5.134900,5.134900,5.134900,5.173200,5.173200,0
2004-10-04,5.182000,5.182000,5.182000,5.182000,5.182000,0
2004-10-05,5.177900,5.177900,5.177900,5.177900,5.177900,0
2004-10-06,5.163200,5.163200,5.163200,5.183200,5.183200,0
2004-10-07,5.173000,5.173000,5.173000,5.173000,5.173000,0
2004-10-08,5.170700,5.170700,5.170700,5.170700,5.170700,0
2004-10-11,5.166900,5.166900,5.166900,5.166900,5.166900,0
2004-10-12,5.167600,5.167600,5.167600,5.162200,5.162200,0
2004-10-13,5.165100,5.165100,5.165100,5.164000,5.164000,0
2004-10-14,5.171200,5.171200,5.171200,5.171200,5.171200,0
2004-10-15,5.167500,5.167500,5.167500,5.167500,5.167500,0
2004-10-18,5.168700,5.168700,5.168700,5.168700,5.168700,0
2004-10-19,5.170300,5.170300,5.170300,5.170300,5.170300,0
2004-10-20,5.175500,5.175500,5.175500,5.175500,5.175500,0
2004-10-21,5.173300,5.173300,5.173300,5.173300,5.173300,0
2004-10-22,5.172800,5.172800,5.172800,5.174300,5.174300,0
2004-10-25,5.179200,5.179200,5.179200,5.179200,5.179200,0
2004-10-26,5.179400,5.179400,5.179400,5.180100,5.180100,0
2004-10-27,5.174000,5.174000,5.174000,5.174000,5.174000,0
2004-10-28,5.316750,5.330000,5.313000,5.316500,5.316500,0
2004-10-29,5.179500,5.179500,5.176500,5.176500,5.176500,0
2004-11-01,5.163800,5.163800,5.163800,5.178700,5.178700,0
2004-11-02,5.181800,5.181800,5.181800,5.175500,5.175500,0
2004-11-03,5.182200,5.182200,5.182200,5.167900,5.167900,0
2004-11-04,5.168800,5.168800,5.168800,5.168800,5.168800,0
2004-11-05,5.170700,5.170700,5.170700,5.170700,5.170700,0
2004-11-08,5.178600,5.178600,5.178600,5.178600,5.178600,0
2004-11-09,5.174100,5.174100,5.174100,5.174100,5.174100,0
2004-11-10,5.173600,5.173600,5.173600,5.173600,5.173600,0
2004-11-11,5.173400,5.173400,5.173400,5.173400,5.173400,0
2004-11-12,5.177200,5.177200,5.177200,5.177200,5.177200,0
2004-11-15,5.171000,5.171000,5.171000,5.171000,5.171000,0
2004-11-16,5.173800,5.173800,5.173800,5.166900,5.166900,0
2004-11-17,5.178100,5.178100,5.178100,5.178100,5.178100,0
2004-11-18,5.178300,5.178300,5.178300,5.181700,5.181700,0
2004-11-19,5.180500,5.180500,5.180500,5.180500,5.180500,0
2004-11-22,5.170500,5.170500,5.170500,5.170500,5.170500,0
2004-11-23,5.179400,5.179400,5.179400,5.179400,5.179400,0
2004-11-24,5.176900,5.176900,5.176900,5.176900,5.176900,0
2004-11-25,5.167100,5.167100,5.167100,5.179700,5.179700,0
2004-11-26,5.152200,5.152200,5.152200,5.184600,5.184600,0
2004-11-29,5.181100,5.181100,5.181100,5.181100,5.181100,0
2004-11-30,5.179400,5.179400,5.179400,5.184500,5.184500,0
2004-12-01,5.186600,5.186600,5.186600,5.186600,5.186600,0
2004-12-02,5.180900,5.180900,5.180900,5.180900,5.180900,0
2004-12-03,5.180500,5.180500,5.180500,5.180500,5.180500,0
2004-12-06,5.122300,5.122300,5.122300,5.185000,5.185000,0
2004-12-07,5.183900,5.183900,5.183900,5.183900,5.183900,0
2004-12-08,5.184600,5.184600,5.184600,5.184600,5.184600,0
2004-12-09,5.201000,5.201000,5.188600,5.188600,5.188600,0
2004-12-10,5.180100,5.180100,5.180100,5.180100,5.180100,0
2004-12-13,5.187500,5.187500,5.187500,5.187500,5.187500,0
2004-12-14,5.184700,5.184700,5.184700,5.184700,5.184700,0
2004-12-15,5.187300,5.187300,5.187300,5.159400,5.159400,0
2004-12-16,5.180300,5.180300,5.180300,5.180300,5.180300,0
2004-12-17,5.223000,5.223000,5.223000,5.223000,5.223000,0
2004-12-20,5.184000,5.184000,5.184000,5.184000,5.184000,0
2004-12-21,5.183900,5.183900,5.183900,5.183900,5.183900,0
2004-12-22,5.201500,5.201500,5.201500,5.173000,5.173000,0
2004-12-23,5.183400,5.183400,5.183400,5.183400,5.183400,0
2004-12-24,5.313900,5.325000,5.311900,5.313400,5.313400,0
2004-12-27,5.178400,5.178400,5.178400,5.178400,5.178400,0
2004-12-28,5.175100,5.175100,5.175100,5.175100,5.175100,0
2004-12-29,5.172000,5.172000,5.172000,5.172000,5.172000,0
2004-12-30,5.182200,5.182200,5.182200,5.182200,5.182200,0
2004-12-31,5.169300,5.169300,5.169300,5.172700,5.172700,0
2005-01-03,5.220300,5.220300,5.220300,5.172700,5.172700,0
2005-01-04,5.183800,5.183800,5.183800,5.177700,5.177700,0
2005-01-05,5.215600,5.215600,5.215600,5.170700,5.170700,0
2005-01-06,5.176500,5.176500,5.176500,5.172600,5.172600,0
2005-01-07,5.170000,5.170000,5.170000,5.231400,5.231400,0
2005-01-10,5.093200,5.093200,5.093200,5.093200,5.093200,0
2005-01-11,5.094800,5.094800,5.094800,5.094800,5.094800,0
2005-01-12,5.101200,5.101200,5.101200,5.101200,5.101200,0
2005-01-13,5.099200,5.099200,5.099200,5.099200,5.099200,0
2005-01-14,5.146300,5.146300,5.146300,5.096800,5.096800,0
2005-01-17,5.094600,5.094600,5.094600,5.094200,5.094200,0
2005-01-18,5.093900,5.093900,5.093900,5.093900,5.093900,0
2005-01-19,5.107600,5.107600,5.107600,5.092100,5.092100,0
2005-01-20,5.093900,5.093900,5.093900,5.093900,5.093900,0
2005-01-21,5.103100,5.103100,5.103100,5.103100,5.103100,0
2005-01-24,5.100400,5.100400,5.100400,5.100400,5.100400,0
2005-01-25,5.094300,5.094300,5.094300,5.094300,5.094300,0
2005-01-26,5.121000,5.121000,5.121000,5.094300,5.094300,0
2005-01-27,5.094100,5.094100,5.094100,5.094100,5.094100,0
2005-01-28,5.103500,5.103500,5.097500,5.097500,5.097500,0
2005-01-31,5.101100,5.101100,5.101100,5.092100,5.092100,0
2005-02-01,5.089800,5.089800,5.089800,5.089800,5.089800,0
2005-02-02,5.071900,5.071900,5.071900,5.088800,5.088800,0
2005-02-03,5.090300,5.090300,5.090300,5.090300,5.090300,0
2005-02-04,5.109500,5.109500,5.109500,5.089300,5.089300,0
2005-02-07,5.091600,5.091600,5.091600,5.091600,5.091600,0
2005-02-08,5.130600,5.130600,5.130600,5.092400,5.092400,0
2005-02-09,5.083000,5.083000,5.083000,5.084600,5.084600,0
2005-02-10,5.083300,5.083300,5.083300,5.083300,5.083300,0
2005-02-11,5.078600,5.078600,5.078600,5.078600,5.078600,0
2005-02-14,5.082100,5.082100,5.082100,5.082100,5.082100,0
2005-02-15,5.079800,5.079800,5.079800,5.079800,5.079800,0
2005-02-16,5.060700,5.060700,5.060700,5.077400,5.077400,0
2005-02-17,5.080400,5.080400,5.080400,5.080400,5.080400,0
2005-02-18,5.084800,5.084800,5.084800,5.068400,5.068400,0
2005-02-21,5.080200,5.080200,5.080200,5.080200,5.080200,0
2005-02-22,5.079600,5.079600,5.079600,5.079600,5.079600,0
2005-02-23,5.081700,5.081700,5.081700,5.081700,5.081700,0
2005-02-24,5.083300,5.083300,5.083300,5.087200,5.087200,0
2005-02-25,5.105700,5.105700,5.105700,5.085400,5.085400,0
2005-02-28,5.074500,5.074500,5.074500,5.074500,5.074500,0
2005-03-01,5.098500,5.098500,5.098500,5.081200,5.081200,0
2005-03-02,5.088100,5.088100,5.088100,5.088100,5.088100,0
2005-03-03,5.080700,5.080700,5.080700,5.086800,5.086800,0
2005-03-04,5.104400,5.104400,5.104400,5.029800,5.029800,0
2005-03-07,5.079100,5.079100,5.079100,5.079100,5.079100,0
2005-03-08,5.082700,5.082700,5.082700,5.082700,5.082700,0
2005-03-09,5.082200,5.082200,5.082200,5.082200,5.082200,0
2005-03-10,5.060600,5.060600,5.060600,5.074700,5.074700,0
2005-03-11,5.073000,5.073000,5.073000,5.076600,5.076600,0
2005-03-14,5.071000,5.071000,5.071000,5.069700,5.069700,0
2005-03-15,5.068500,5.068500,5.068500,5.068500,5.068500,0
2005-03-16,5.074300,5.074300,5.074300,5.074300,5.074300,0
2005-03-17,5.066000,5.268000,5.066000,5.268000,5.268000,0
2005-03-18,5.268000,5.274000,5.268000,5.271000,5.271000,0
2005-03-21,5.271000,5.275100,5.271000,5.275100,5.275100,0
2005-03-22,5.275100,5.275100,5.271000,5.065200,5.065200,0
2005-03-23,5.108400,5.289000,5.108400,5.289000,5.289000,0
2005-03-24,5.289000,5.300000,5.280000,5.280000,5.280000,0
2005-03-25,5.280000,5.290000,5.271400,5.271400,5.271400,0
2005-03-28,5.271400,5.285000,5.270000,5.285000,5.285000,0
2005-03-29,5.285000,5.295000,5.285000,5.290000,5.290000,0
2005-03-30,5.290000,5.290000,5.275000,5.276500,5.276500,0
2005-03-31,5.276500,5.280800,5.270000,5.280800,5.280800,0
2005-04-01,5.280800,5.300000,5.274500,5.300000,5.300000,0
2005-04-04,5.300000,5.300000,5.275000,5.280500,5.280500,0
2005-04-05,5.280500,5.292100,5.280500,5.290000,5.290000,0
2005-04-06,5.290000,5.290000,5.271500,5.271500,5.271500,0
2005-04-07,5.271500,5.275000,5.262000,5.262000,5.262000,0
2005-04-08,5.262000,5.269000,5.230000,5.231000,5.231000,0
2005-04-11,5.231000,5.240000,5.200000,5.200000,5.200000,0
2005-04-12,5.200000,5.260000,5.200000,5.247000,5.247000,0
2005-04-13,5.247000,5.256000,5.245000,5.247000,5.247000,0
2005-04-14,5.247000,5.251000,5.242000,5.245000,5.245000,0
2005-04-15,5.245000,5.246000,5.240000,5.240000,5.240000,0
2005-04-18,5.240000,5.240000,5.215000,5.220000,5.220000,0
2005-04-19,5.220000,5.220000,5.195000,5.199000,5.199000,0
2005-04-20,5.199000,5.199000,5.145000,5.145000,5.145000,0
2005-04-21,5.145000,5.145000,5.000000,5.010000,5.010000,0
2005-04-22,5.010000,5.025000,5.000000,5.020000,5.020000,0
2005-04-25,5.020000,5.031000,5.000000,5.021000,5.021000,0
2005-04-26,5.021000,5.026000,5.000000,5.021000,5.021000,0
2005-04-27,5.021000,5.021000,5.000000,5.010000,5.010000,0
2005-04-28,5.010000,5.037000,5.000000,5.037000,5.037000,0
2005-04-29,5.037000,5.037000,5.000000,5.010000,5.010000,0
2005-05-02,4.836700,5.010000,4.836700,5.010000,5.010000,0
2005-05-03,5.010000,5.010000,5.010000,5.010000,5.010000,0
2005-05-04,5.010000,5.017000,5.000000,5.017000,5.017000,0
2005-05-05,5.017000,5.017000,5.002000,5.010000,5.010000,0
2005-05-06,5.010000,5.032000,5.000000,5.032000,5.032000,0
2005-05-09,5.032000,5.032000,5.032000,5.032000,5.032000,0
2005-05-10,5.032000,5.032000,5.015000,5.015000,5.015000,0
2005-05-11,5.015000,5.040000,5.000000,5.020000,5.020000,0
2005-05-12,5.020000,5.042000,5.020000,5.042000,5.042000,0
2005-05-13,5.042000,5.050000,5.020000,5.050000,5.050000,0
2005-05-16,5.050000,5.050000,5.022500,5.040000,5.040000,0
2005-05-17,5.040000,5.046000,5.020000,5.030000,5.030000,0
2005-05-18,5.030000,5.040000,5.015000,5.015000,5.015000,0
2005-05-19,5.015000,5.015000,5.010000,5.010000,5.010000,0
2005-05-20,5.010000,5.077500,5.010000,5.060000,5.060000,0
2005-05-23,5.060000,5.060000,5.020000,5.050000,5.050000,0
2005-05-24,5.050000,5.060000,5.030000,5.050000,5.050000,0
2005-05-25,5.050000,5.050000,5.020000,5.020000,5.020000,0
2005-05-26,5.020000,5.044000,5.010000,5.010000,5.010000,0
2005-05-27,5.010000,5.039000,5.010000,5.034000,5.034000,0
2005-05-30,5.030000,5.030000,5.010000,5.010000,5.010000,0
2005-05-31,5.010000,5.075000,5.010000,5.075000,5.075000,0
2005-06-01,5.075000,5.075000,5.040000,5.060000,5.060000,0
2005-06-02,5.060000,5.060000,5.050000,5.050000,5.050000,0
2005-06-03,5.050000,5.060000,5.040000,5.040000,5.040000,0
2005-06-06,5.040000,5.060100,5.040000,5.057000,5.057000,0
2005-06-07,5.057000,5.058500,5.030000,5.030000,5.030000,0
2005-06-08,5.030000,5.051000,5.015000,5.025000,5.025000,0
2005-06-09,5.025000,5.058000,5.025000,5.053000,5.053000,0
2005-06-10,5.053000,5.055000,5.040000,5.055000,5.055000,0
2005-06-13,5.055000,5.057500,5.040000,5.057500,5.057500,0
2005-06-14,5.057500,5.057500,5.010000,5.015000,5.015000,0
2005-06-15,5.015000,5.029000,5.015000,5.022500,5.022500,0
2005-06-16,5.022500,5.040000,5.019000,5.038000,5.038000,0
2005-06-17,5.038000,5.056000,5.020000,5.036000,5.036000,0
2005-06-20,5.036000,5.036000,5.036000,5.036000,5.036000,0
2005-06-21,5.036000,5.036000,5.010000,5.015000,5.015000,0
2005-06-22,5.015000,5.025000,5.015000,5.021000,5.021000,0
2005-06-23,5.021000,5.056000,5.016000,5.056000,5.056000,0
2005-06-24,5.056000,5.056000,5.020000,5.020000,5.020000,0
2005-06-27,5.020000,5.020000,5.020000,5.020000,5.020000,0
2005-06-28,5.020000,5.020000,4.823400,4.820200,4.820200,0
2005-06-29,5.020000,5.030000,5.010000,5.015000,5.015000,0
2005-06-30,5.015000,5.031000,5.000000,5.000000,5.000000,0
2005-07-01,5.000000,5.020000,5.000000,5.012000,5.012000,0
2005-07-04,5.012000,5.025000,5.012000,5.025000,5.025000,0
2005-07-05,5.025000,5.030000,5.010000,5.010000,5.010000,0
2005-07-06,5.010000,5.025000,5.010000,5.010000,5.010000,0
2005-07-07,5.010000,5.020000,5.010000,5.020000,5.020000,0
2005-07-08,5.020000,5.020000,5.010000,5.010000,5.010000,0
2005-07-11,5.010000,5.020000,5.010000,5.010000,5.010000,0
2005-07-12,5.010000,5.030000,5.010000,5.030000,5.030000,0
2005-07-13,5.030000,5.030000,5.010000,5.011000,5.011000,0
2005-07-14,5.011000,5.019000,5.005000,5.011000,5.011000,0
2005-07-15,5.011000,5.030000,5.000000,5.012000,5.012000,0
2005-07-18,5.012000,5.020000,5.010000,5.010500,5.010500,0
2005-07-19,5.010000,5.015000,5.010000,5.015000,5.015000,0
2005-07-20,5.015000,5.025000,5.000000,5.025000,5.025000,0
2005-07-21,5.025000,5.025000,5.010000,5.024000,5.024000,0
2005-07-22,5.024000,5.024000,5.000000,5.000000,5.000000,0
2005-07-25,5.000000,5.021000,5.000000,5.021000,5.021000,0
2005-07-26,5.021000,5.021000,5.010000,5.010000,5.010000,0
2005-07-27,5.010000,5.015000,5.000000,5.015000,5.015000,0
2005-07-28,5.015000,5.015000,5.000000,5.011000,5.011000,0
2005-07-29,5.011000,5.015000,5.007000,5.007000,5.007000,0
2005-08-01,5.007000,5.010500,5.000000,5.010300,5.010300,0
2005-08-02,5.010300,5.011000,5.009900,4.789900,4.789900,0
2005-08-03,5.009900,5.011000,5.009900,5.009900,5.009900,0
2005-08-04,5.009900,5.011000,5.009000,5.011000,5.011000,0
2005-08-05,5.011000,5.011000,5.000000,5.009100,5.009100,0
2005-08-08,5.009100,5.009100,4.945000,4.945000,4.945000,0
2005-08-09,4.945000,4.950000,4.920000,4.930000,4.930000,0
2005-08-10,4.930000,4.985000,4.930000,4.965000,4.965000,0
2005-08-11,4.965000,4.995000,4.940000,4.980000,4.980000,0
2005-08-12,4.980000,4.990000,4.955000,4.955000,4.955000,0
2005-08-15,4.955000,4.965000,4.940000,4.958000,4.958000,0
2005-08-16,4.958000,4.975000,4.958000,4.960000,4.960000,0
2005-08-17,4.960000,4.970000,4.955000,4.960000,4.960000,0
2005-08-18,4.960000,4.997500,4.960000,4.983000,4.983000,0
2005-08-19,4.752800,4.970000,4.752800,4.970000,4.970000,0
2005-08-22,4.970000,4.985000,4.970000,4.985000,4.985000,0
2005-08-23,4.985000,4.985000,4.950000,4.955000,4.955000,0
2005-08-24,4.955000,4.955000,4.955000,4.955000,4.955000,0
2005-08-25,4.955000,4.974000,4.951000,4.965000,4.965000,0
2005-08-26,4.965000,4.970000,4.956000,4.956000,4.956000,0
2005-08-29,4.956000,5.000000,4.950000,5.000000,5.000000,0
2005-08-30,5.000000,5.000000,5.000000,4.753300,4.753300,0
2005-08-31,4.988000,4.990100,4.960000,4.980000,4.980000,0
2005-09-01,4.980000,4.984000,4.960000,4.725000,4.725000,0
2005-09-02,4.990000,4.991000,4.980000,4.991000,4.991000,0
2005-09-05,4.991000,4.991000,4.975000,4.991000,4.991000,0
2005-09-06,4.991000,4.995000,4.970000,4.989000,4.989000,0
2005-09-07,4.989000,4.993000,4.975000,4.990000,4.990000,0
2005-09-08,4.990000,4.991000,4.980000,4.985000,4.985000,0
2005-09-09,4.985000,5.001000,4.980000,5.000000,5.000000,0
2005-09-12,4.990000,5.010000,4.990000,5.010000,5.010000,0
2005-09-13,5.010000,5.010000,5.000000,5.010000,5.010000,0
2005-09-14,5.010000,5.010000,5.000000,5.005000,5.005000,0
2005-09-15,5.005000,5.005000,5.001000,5.001000,5.001000,0
2005-09-16,5.001000,5.003000,4.980000,4.995000,4.995000,0
